,@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,pii,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,prism:eIssn,freetoread,freetoreadLabel,prism:issueIdentifier,prism:isbn,pubmed-id
4,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85008705386'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85008705386?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85008705386&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85008705386&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1364032116308620'}]",https://api.elsevier.com/content/abstract/scopus_id/85008705386,SCOPUS_ID:85008705386,2-s2.0-85008705386,ICT entertainment appliances’ impact on domestic electricity consumption,Pothitou M.,Renewable and Sustainable Energy Reviews,13640321,69,843-853,2017-01-01,2017,10.1016/j.rser.2016.11.100,S1364032116308620,42,"[{'@_fa': 'true', 'affilname': 'Cranfield University', 'affiliation-city': 'Cranfield', 'affiliation-country': 'United Kingdom'}]",Journal,re,Review,,27567,0,False,18790690,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,
5,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84961211651'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84961211651?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84961211651&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84961211651&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84961211651,SCOPUS_ID:84961211651,2-s2.0-84961211651,ICT and renewable energy: a way forward to the next generation telecom base stations,Ahmed F.,Telecommunication Systems,10184864,64,43-56,2017-01-01,1 January 2017,10.1007/s11235-016-0156-4,,24,"[{'@_fa': 'true', 'affilname': 'COMSATS University Islamabad', 'affiliation-city': 'Islamabad', 'affiliation-country': 'Pakistan'}]",Journal,ar,Article,,21916,0,False,15729451,,,1,,
6,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84984979096'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84984979096?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84984979096&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84984979096&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0378778816307496'}]",https://api.elsevier.com/content/abstract/scopus_id/84984979096,SCOPUS_ID:84984979096,2-s2.0-84984979096,A longitudinal building fabric and energy performance analysis of two homes built to different energy principles,Bros-Williamson J.,Energy and Buildings,03787788,130,578-591,2016-10-15,15 October 2016,10.1016/j.enbuild.2016.08.052,S0378778816307496,11,"[{'@_fa': 'true', 'affilname': 'Edinburgh Napier University', 'affiliation-city': 'Edinburgh', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,,29359,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,
7,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84940703638'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84940703638?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84940703638&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84940703638&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0959652615011701'}]",https://api.elsevier.com/content/abstract/scopus_id/84940703638,SCOPUS_ID:84940703638,2-s2.0-84940703638,End-user centred infrastructure operation: Towards integrated end-use service delivery,Knoeri C.,Journal of Cleaner Production,09596526,132,229-239,2016-09-01,1 September 2016,10.1016/j.jclepro.2015.08.079,S0959652615011701,22,"[{'@_fa': 'true', 'affilname': 'University of Leeds', 'affiliation-city': 'Leeds', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,,19167,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",,,
8,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84930920176'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84930920176?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84930920176&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84930920176&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84930920176,SCOPUS_ID:84930920176,2-s2.0-84930920176,"How building users can contribute to greenhouse-gas emission reductions in Finland: comparative study of standard technical measures, user modifications and behavioural measures",Mattinen M.K.,Energy Efficiency,1570646X,9,301-320,2016-04-01,1 April 2016,10.1007/s12053-015-9366-y,,5,"[{'@_fa': 'true', 'affilname': 'Finnish Environment Institute', 'affiliation-city': 'Helsinki', 'affiliation-country': 'Finland'}]",Journal,ar,Article,,11900154313,0,False,15706478,,,2,,
9,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85018238322'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85018238322?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018238322&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85018238322&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85018238322,SCOPUS_ID:85018238322,2-s2.0-85018238322,"Consumers' perspective on full-scale adoption of smart meters: A case study in Västerås, Sweden",Vassileva I.,Resources,,5,,2016-03-01,1 March 2016,10.3390/resources5010003,,15,"[{'@_fa': 'true', 'affilname': 'Mälardalens högskola', 'affiliation-city': 'Vasteras', 'affiliation-country': 'Sweden'}]",Journal,ar,Article,3,21100808642,1,True,20799276,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",1,,
10,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84958776541'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84958776541?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84958776541&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84958776541&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84958776541,SCOPUS_ID:84958776541,2-s2.0-84958776541,Beyond the building–understanding building renovations in relation to urban energy systems,Campillo J.,Journal of Settlements and Spatial Planning,20693419,2016,31-39,2016-01-01,2016,,,2,"[{'@_fa': 'true', 'affilname': 'Mälardalens högskola', 'affiliation-city': 'Vasteras', 'affiliation-country': 'Sweden'}]",Journal,ar,Article,,21100400182,0,False,22482199,,,,,
11,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84956985082'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84956985082?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84956985082&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84956985082&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84956985082,SCOPUS_ID:84956985082,2-s2.0-84956985082,Building futures: Managing energy in the built environment,Powell J.,Building Futures: Managing Energy in The Built Environment,,,1-227,2016-01-01,1 January 2016,10.4324/9781315674650,,3,"[{'@_fa': 'true', 'affilname': 'University of East Anglia', 'affiliation-city': 'Norwich', 'affiliation-country': 'United Kingdom'}]",Book,bk,Book,,21100443565,0,False,,,,,"[{'@_fa': 'true', '$': '9781317379812'}, {'@_fa': 'true', '$': '9780415720106'}]",
12,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84937918657'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84937918657?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84937918657&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84937918657&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0378778815300931'}]",https://api.elsevier.com/content/abstract/scopus_id/84937918657,SCOPUS_ID:84937918657,2-s2.0-84937918657,Enhancing energy efficiency and technical and marketing tools to change people's habits in the long-term,Guerassimoff G.,Energy and Buildings,03787788,104,14-24,2015-07-25,25 July 2015,10.1016/j.enbuild.2015.06.080,S0378778815300931,12,"[{'@_fa': 'true', 'affilname': 'Mines ParisTech', 'affiliation-city': 'Paris', 'affiliation-country': 'France'}]",Journal,ar,Article,5999,29359,0,False,,,,,,
13,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84933574761'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84933574761?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84933574761&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84933574761&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84933574761,SCOPUS_ID:84933574761,2-s2.0-84933574761,Optimisation of residential solar PV system rating for minimum payback time using half-hourly profiling,Vermeulen H.,"Proceedings of the 23rd Conference on the Domestic Use of Energy, DUE 2015",,,215-221,2015-05-06,6 May 2015,10.1109/DUE.2015.7102984,,3,"[{'@_fa': 'true', 'affilname': 'Stellenbosch University', 'affiliation-city': 'Stellenbosch', 'affiliation-country': 'South Africa'}]",Conference Proceeding,cp,Conference Paper,7102984,21100397359,0,False,,,,,"[{'@_fa': 'true', '$': '9780992204181'}]",
14,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84934324865'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84934324865?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84934324865&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84934324865&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84934324865,SCOPUS_ID:84934324865,2-s2.0-84934324865,A model and strategy to improve smart home energy resilience during outages using vehicle-to-home,Roche R.,"2014 IEEE International Electric Vehicle Conference, IEVC 2014",,,,2015-03-06,6 March 2015,10.1109/IEVC.2014.7056106,,7,"[{'@_fa': 'true', 'affilname': 'Université de Technologie de Belfort-Montbéliard', 'affiliation-city': 'Belfort', 'affiliation-country': 'France'}]",Conference Proceeding,cp,Conference Paper,7056106,21100397713,0,False,,,,,"[{'@_fa': 'true', '$': '9781479960750'}]",
15,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84911391050'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84911391050?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84911391050&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84911391050&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0378778814008160'}]",https://api.elsevier.com/content/abstract/scopus_id/84911391050,SCOPUS_ID:84911391050,2-s2.0-84911391050,Household electricity consumption and CO<inf>2</inf> emissions in the Netherlands: A model-based analysis,Papachristos G.,Energy and Buildings,03787788,86,403-414,2015-01-01,January 2015,10.1016/j.enbuild.2014.09.077,S0378778814008160,31,"[{'@_fa': 'true', 'affilname': 'Delft University of Technology', 'affiliation-city': 'Delft', 'affiliation-country': 'Netherlands'}]",Journal,ar,Article,,29359,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,
16,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84953405466'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84953405466?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84953405466&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84953405466&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84953405466,SCOPUS_ID:84953405466,2-s2.0-84953405466,Smart grid (R)evolution: Electric power struggles,Stephens J.C.,Smart Grid (R)Evolution: Electric Power Struggles,,,1-198,2014-01-01,1 January 2014,10.1017/CBO9781107239029,,29,"[{'@_fa': 'true', 'affilname': 'University of Vermont', 'affiliation-city': 'Burlington', 'affiliation-country': 'United States'}]",Book,bk,Book,,21100435283,0,False,,,,,"[{'@_fa': 'true', '$': '9781107239029'}, {'@_fa': 'true', '$': '9781107047280'}]",
17,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84893237414'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84893237414?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84893237414&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84893237414&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84893237414,SCOPUS_ID:84893237414,2-s2.0-84893237414,On the design of a survey for reconciling consumer behaviors with demand response in the smart home,Zipperer A.,"45th North American Power Symposium, NAPS 2013",,,,2013-12-01,2013,10.1109/NAPS.2013.6666889,,7,"[{'@_fa': 'true', 'affilname': 'Colorado State University', 'affiliation-city': 'Fort Collins', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,6666889,21100285415,0,False,,,,,"[{'@_fa': 'true', '$': '9781479912551'}]",
18,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84881669223'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84881669223?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84881669223&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84881669223&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S030142151300462X'}]",https://api.elsevier.com/content/abstract/scopus_id/84881669223,SCOPUS_ID:84881669223,2-s2.0-84881669223,Empowering the end-user in smart grids: Recommendations for the design of products and services,Geelen D.,Energy Policy,03014215,61,151-161,2013-10-01,October 2013,10.1016/j.enpol.2013.05.107,S030142151300462X,121,"[{'@_fa': 'true', 'affilname': 'Faculteit Industrieel Ontwerpen, TU Delft', 'affiliation-city': 'Delft', 'affiliation-country': 'Netherlands'}]",Journal,ar,Article,,29403,0,False,,,,,,
19,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84930881938'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84930881938?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84930881938&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84930881938&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84930881938,SCOPUS_ID:84930881938,2-s2.0-84930881938,Energy efficiency: Market report 2013,,Energy Efficiency: Market Report 2013,,9789264206052,1-273,2013-01-01,2013,10.1787/9789264191709-en,,1,,Book,bk,Book,,21100355197,0,False,,,,,"[{'@_fa': 'true', '$': '9789264206052'}, {'@_fa': 'true', '$': '9789264191228'}]",
20,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84886640782'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84886640782?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84886640782&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84886640782&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84886640782,SCOPUS_ID:84886640782,2-s2.0-84886640782,Electric energy management in the smart home: Perspectives on enabling technologies and consumer behavior,Zipperer A.,Proceedings of the IEEE,00189219,101,2397-2408,2013-01-01,2013,10.1109/JPROC.2013.2270172,,96,"[{'@_fa': 'true', 'affilname': 'Colorado State University', 'affiliation-city': 'Fort Collins', 'affiliation-country': 'United States'}]",Journal,re,Review,6573315,17915,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",11,,
